year_month_day,0
2024-06-10,1
2024-09-07,1
2024-10-06,1
2024-11-13,1
2024-11-28,1
2024-12-10,3
2025-01-06,1
2025-01-09,1
2025-01-10,1
2025-01-14,1
2025-01-18,1
2025-01-22,1
2025-01-26,1
2025-01-28,1
2025-01-31,1
2025-02-01,1
2025-02-02,1
2025-02-08,1
2025-02-09,3
2025-02-14,1
2025-02-16,1
