id,caption,media_type,media_url,permalink,timestamp,username,like_count,comments_count,thumbnail_url
18338912707155858,"Die stärkste Kraft im Land Zuversicht
Mit @robert.habeck und @abaerbock - und Dir! 💚🌻
Am 23.2. Grün wählen. 

#btw25 #diegrünen ##btw2025 #bundestagswahl2025 #zuversicht",IMAGE,https://scontent-fra3-1.cdninstagram.com/v/t51.75761-15/475135671_18053171204026674_2779141251221305054_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=7YhFyuzof2IQ7kNvgGAow8v&_nc_oc=AdhGFZqs_HuWGK5uKtTG8mPBT76FpH-QjH7SGiwrjWuS2BuXCFzoIvMf5mvJB7I6O2M&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYB4Yue_ZpdZKUbMcmj0E9iGOJA7MNSNCLqw5sxm0mJCzw&oe=67B7F547,https://www.instagram.com/p/DFTDpSbtliL/,2025-01-26T17:49:05+0000,gruene_rothenburg,14,0,
17928443967004642,"Aufruf zur Teilnahme an einer bunten Kundgebung für Zusammenhalt und Demokratie, am Samstag 1.2.2025 in #Ansbach. Mach mit und teile den Beitrag. Wir sind viele.

#niewiederistjetzt #landkreisansbach #stadtansbach #Demokratie #Zusammen",IMAGE,https://scontent-fra3-2.cdninstagram.com/v/t51.75761-15/474664758_18052752494026674_8435890653352484461_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=nmQlBJ_JzgkQ7kNvgF3xDjr&_nc_oc=AdiMQ90sgHh4sjABEzXvf1JzWR-D4GmywkxZbHbDvgB8Tpzvza72FYl8ebAdon__sHo&_nc_zt=23&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYDw7QQ2IfCVV_fXLNVhPNdREoyJ01KIC3Oa4OLMnhJuxg&oe=67B7D119,https://www.instagram.com/p/DFIBIUPNw04/,2025-01-22T10:55:28+0000,gruene_rothenburg,49,0,
17868639798280679,Gute Laune beim Plakatieren 😊💚 #teamrobert #bundestagswahl2025 #gruene,IMAGE,https://scontent-fra3-2.cdninstagram.com/v/t51.75761-15/473733475_18052394288026674_4626534955691271407_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=gUYWRckN6NEQ7kNvgG1mLtv&_nc_oc=AdhTq1QOQkjO5NkSpWaWaHRzrfmqwx6MUPTSDSE1WblvBEiLj8y-xycWPIsPfEqfJxM&_nc_zt=23&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYDV0c4kQNG-U7aI_26AHUGHDFzQ4mmAqymByoHcSupDMQ&oe=67B7E2B5,https://www.instagram.com/p/DE-Qt67oAhc/,2025-01-18T15:59:16+0000,gruene_rothenburg,39,4,
17867247876290825,"Unsere tollen Mitglieder waren auch heute wieder fleißig! Wenn ihr zerstörte Plakate seht, meldet euch bitte bei uns. Egal ob Vandalismus oder Wind und Wetter. Nur so können wir für Ersatz sorgen. #teamrobert",CAROUSEL_ALBUM,https://scontent-fra5-2.cdninstagram.com/v/t51.75761-15/473154311_18052044092026674_5533192558792740934_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=ZopB73oEdV4Q7kNvgHclRJ9&_nc_oc=AdhodkmjuouVJdTugzf4Lt0F0VRKGVW1jWEYbxOexoKdJ9yyqK0_xSWgTCLJiVWMGdk&_nc_zt=23&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYBuCoTzmIDlSqb1kksWkULe7j23K_9TffCBRhjRSzuD0Q&oe=67B7D7F9,https://www.instagram.com/p/DE0kVMrASjn/,2025-01-14T21:38:15+0000,gruene_rothenburg,45,1,
17991040877610687,Vielen Dank an unsere fleißigen Wahlkampfhelden 😊 #plakate #wahlkampf #bundestagswahl2025 #grüne,CAROUSEL_ALBUM,https://scontent-fra3-1.cdninstagram.com/v/t51.75761-15/472736303_18051632915026674_5282401171472658382_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=_5e-IwAUZQgQ7kNvgEHdwbU&_nc_oc=AdjAwML-KRCb4a50-JVl-kFpqMqCeskoYb4R326RBE4OUlfQie8uYy-HLnmLjqIY0IE&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYBUwZjzh5e1ONW6Crob_33d9u9ap6SGWpDjNd8XoKjA6g&oe=67B7DEFE,https://www.instagram.com/p/DEqB2-9gbbw/,2025-01-10T19:24:37+0000,gruene_rothenburg,43,4,
17974966466804085,"Stell dir vor, an der Tauber würde plötzlich dieses Prachtexemplar von Krokodil 🐊 an einem sonnigen Tag liegen. Schwer vorstellbar, oder? 
Deshalb setzen wir 💚 Grüne im Wahlkampf auf Fakten und Ehrlichkeit. Und nicht nur deshalb möchten wir dich ermutigen, bei der Bundestagswahl am 23. Februar 2025 unseren Kandidaten Sebastian Amler @vogelbaschdi zu wählen und beim Stimmzettel beide Stimmen Grün zu geben. 
😊
Für dich. Für alle. Ein Mensch. Ein Wort. Ehrlichkeit. 
......

Das Foto links mit dem Krokodil ist tatsächlich echt, der Standort ist aber im Australia Zoo im Bundesstaat Queensland. Credits: @alexschnapper 

#btw2025
#gruene #einmenscheinwort #landkreisansbach #rothenburgobdertauber #vonganzemherzenrothenburg #Politik #rothenburg #btw25 #Ehrlichkeit",CAROUSEL_ALBUM,https://scontent-fra5-2.cdninstagram.com/v/t51.75761-15/472931585_18051485126026674_7957760696483978044_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=dPvKqeakPQIQ7kNvgEHfHPB&_nc_oc=Adg__NFPEy8bOP85VjHz5TqnBeQk7O3YWNONiaBAhB1pjndo_7U5iEphrobEf_d4z0E&_nc_zt=23&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYAFnQJQam66E3o3tGx8ip0-m2TmjkHC_OIqowAGfIfP3A&oe=67B7CEAC,https://www.instagram.com/p/DEl_265zjcO/,2025-01-09T05:50:10+0000,gruene_rothenburg,15,0,
18384070450109534,,VIDEO,https://scontent-fra3-1.cdninstagram.com/o1/v/t16/f2/m86/AQN88Ip_xQiGWSVpYX6aitexyhoZwnaOUt3xMJAv4DAwM1RFThQSrE-OtfLr7T5zRNZdZBERKP8BTVgQVCLmjbbBpJTeQoKGg617SmM.mp4?efg=eyJ4cHZfYXNzZXRfaWQiOjEyNjY2NDEyMDExMTkzMTUsInZlbmNvZGVfdGFnIjoieHB2X3Byb2dyZXNzaXZlLklOU1RBR1JBTS5DTElQUy5DMy43MzAuZGFzaF9iYXNlbGluZV8xX3YxIn0&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&vs=64fe1928c744c810&_nc_vs=HBkcFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80MzRFRTQ5NjdFMURFOUEwMTBGRjdFRjU3QUYxRjJCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACamgc6tnIDABBUCKAJDMywXQBAAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA&ccb=9-4&oh=00_AYDNv6_ErPPG2KMnQBBEMtFLASqkxuVkvbiek3QXgnginQ&oe=67B3FDA5&_nc_sid=1d576d,https://www.instagram.com/reel/DEf6aPIADbh/,2025-01-06T21:07:41+0000,gruene_rothenburg,10,0,https://scontent-fra3-1.cdninstagram.com/v/t51.71878-15/472419914_1148848143264680_1734713491730614622_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_ohc=N3Gp7VP9jsMQ7kNvgGy3oAq&_nc_oc=AdgDbbqZapu4I2isw3BzDw22mrvISFxg9dFsTNMxRRyT6EWiL3SBLRhNfJbj0PgdWx4&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYBBgcRjfY95CGWB9qDNGyPO_uQZu85V3pwU5Tb5yG8xFA&oe=67B7E387
18261184714253291,"@sabine.stein_hoberg nutzt die Chance @vogelbaschdi bei der KMV zu interviewen 

@gruene.ansbach.kv @gruene.kv.wug",VIDEO,https://scontent-fra3-1.cdninstagram.com/o1/v/t16/f2/m86/AQN1cbtqLFP-N9Q9kIv-d6dJm2DuGZ2ZhG9CGKHOgvFe0E_Rd1H_6vf2ZiZVKNAFBJLgclYzYSQGzzigzQ0mzPp8Q_JsyETSSQEJx-M.mp4?efg=eyJ4cHZfYXNzZXRfaWQiOjU2ODc3MjYzMjQzODkxMiwidmVuY29kZV90YWciOiJ4cHZfcHJvZ3Jlc3NpdmUuSU5TVEFHUkFNLkNMSVBTLkMzLjcyMC5kYXNoX2Jhc2VsaW5lXzFfdjEifQ&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=108&vs=f9ce0a36edf899d&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83QzRCMjgzMkE5QjM2RkU5OTg0RjU2NjY2MTgxRUY4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPYTdBQnktUDNPZmJEMERBSXBHRmFTUmJHTUdicV9FQUFBRhUCAsgBACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJoCit6v20oICFQIoAkMzLBdAVp3S8an75xgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gcA&ccb=9-4&oh=00_AYAVOE9EC3wXgTzd3qbVqs5UEfUh9aGIogXsDSWV9zKL7A&oe=67B3DE34&_nc_sid=1d576d,https://www.instagram.com/reel/DDapEvOtJud/,2024-12-10T23:32:51+0000,gruene_rothenburg,20,1,https://scontent-fra5-1.cdninstagram.com/v/t51.71878-15/469830370_1087917292647363_7447353381683097213_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=2BGJkqUDq8QQ7kNvgFWQqvy&_nc_oc=AdhK58dXE3QgUgiHenhF1yhbhagHylzGdb2mEtmcaQIzTKZw60ZOoNvpmQmM3E6QBak&_nc_zt=23&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYA6P5Omp6TJeaozvP5NZlHNl8nRqqkO97ue67VepfwODw&oe=67B7D207
17993308115733726,"""War geht gerade ab, wo brennt's?"" Unser grüner Direktkandidat zur Bundestagswahl Sebastian Amler @vogelbaschdi vom Landkreis Ansbach und Weißenburg-Gunzenhausen gibt auf der Kreismitgliederversammlung in #rothenburgobdertauber Antworten. 🌻💚

@gruene.ansbach.kv
@gruene.kv.wug

#ansbach #diegrünen #btw2025 #weissenburg #Gunzenhausen #Kandidat #bundestagswahl2025 #diegrünen",VIDEO,https://scontent-fra3-1.cdninstagram.com/o1/v/t16/f2/m86/AQOHUC_r0Lg1H4JtvdDtGJdrXv_2F0KlItRXvFnWzrP3KaKgdH_7bNT8Y4p_GoRu4jpgs_D_qNhHlcvinNLQtwfTULIQFsvp7r6nPv0.mp4?efg=eyJ4cHZfYXNzZXRfaWQiOjEyNjQ0ODE0MjgwMzc2MzgsInZlbmNvZGVfdGFnIjoieHB2X3Byb2dyZXNzaXZlLklOU1RBR1JBTS5DTElQUy5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIn0&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=108&vs=30537fba6d1ed31&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81OTRGRDlCNjdBQkE0RTdGREQ0QkExNDdDRkRGMjNBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIbUQteHVhckVQLU9sTUJBRnFoc21ZMHpBNFpicV9FQUFBRhUCAsgBACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJoyAv-XAgr8EFQIoAkMzLBdAUTMzMzMzMxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gcA&ccb=9-4&oh=00_AYADk3g54tZM-JuGif_RTJ1lgMx3oEKNVlMraWR_6kxxeA&oe=67B3F5C4&_nc_sid=1d576d,https://www.instagram.com/reel/DDahpN3tmEg/,2024-12-10T22:28:52+0000,gruene_rothenburg,24,1,https://scontent-fra3-2.cdninstagram.com/v/t51.75761-15/469915963_18048512417026674_2235594310624955562_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=_sssM3T_4e8Q7kNvgFq9TbQ&_nc_oc=Adg7V6ABnDjhgbQ_DaJ4EqAOGKMYpitIBrNUoT-3KbzCmm1LrkMEoKH_8ttwLkPhIJQ&_nc_zt=23&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYAijtkgDLqO5RLKUezpfSHFdQmGpqFo7Oxh6Cj4ybu3NQ&oe=67B7FF6F
17964903713819466,"Kreismitgliederversammlung des Kreisverband Ansbach zu Gast bei uns in Rothenburg mit unseren Kreisvorsitzenden @franzi_wurzinger und @oliver_ruehl 

#diegrünen
#Ansbach #Politik #Kreismitgliederversammlung #rothenburgobdertauber",IMAGE,https://scontent-fra5-1.cdninstagram.com/v/t51.29350-15/469745316_9595986180430899_72320264128784880_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=100&ccb=1-7&_nc_sid=18de74&_nc_ohc=Pe_vU7Afb5AQ7kNvgGewrIt&_nc_oc=AdidRC7LwkDkD50QPY8Xe_dFOLZf8hA80wAwUOuYwklSNKTL2fv-SVpuIAa5Obccza4&_nc_zt=23&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYBBZ-9KSzidz6QbEQvhDdLZcZz49F1NbeZyGRC4RW5jTQ&oe=67B7F75B,https://www.instagram.com/p/DDaP5FqNtgb/,2024-12-10T19:48:00+0000,gruene_rothenburg,31,2,
17886205293150867,"So. Vor zwei Wochen fand die Aufstellungsversammlung von @gruene.ansbach.kv und @gruene.kv.wug statt und dort wurde @vogelbaschdi als Direktkandidat gewählt.💚💚💚 Ein kleiner Rückblick ist auf unserer Website zu finden. 

#Ansbach #btw2025 #SebastianAmler #bundestagswahl2025 #grün #grünwirkt",IMAGE,https://scontent-fra5-1.cdninstagram.com/v/t51.29350-15/468797136_8515078951922853_4553882380749639617_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_ohc=yL97HROhSnwQ7kNvgG045Iv&_nc_oc=AdgmLh47-Zll0TYxUoeXrihjwOp9yf5QzwmnJli7IQCBw38B9ARZnUWURFTSTOCf7_o&_nc_zt=23&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYAgJkeiKWMRN7Tw4d8bmFRGKZuLw_rVUbVliO0sL2mS4g&oe=67B7CF8F,https://www.instagram.com/p/DC7fS8yN2Ru/,2024-11-28T21:06:09+0000,gruene_rothenburg,21,1,
18074457778599439,#resilienz #gruenefrauen #gruenefrauengesundheit Eine tolle Veranstaltung mit überraschendem Accessoire!,IMAGE,https://scontent-fra3-1.cdninstagram.com/v/t51.29350-15/466915430_2703625463358575_1400691371945451655_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=Vl6M4y2tG4oQ7kNvgFFF-Cd&_nc_oc=AdjZWAhubjBHoe13embVpZmYBKdvPCL8dZgYMXeZcVr-x6mcVkll0iuoZ-K51WY8PTE&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYDyc7aQfCSl8kbF3VzV5VL1LZxz9qlsrFOlA67XmIqHNQ&oe=67B7CB89,https://www.instagram.com/p/DCU8vvTgRbZ/,2024-11-13T21:53:06+0000,gruene_rothenburg,13,1,
18024875345383949,"🍷🍻 Herzliche Einladung zum Grünen Stammtisch (Neu!), ab dem 5. November 2024, 19:30 Uhr, jeden ersten Dienstag im Monat in unserem neuen Wohnzimmer bei @landwehrbraeu_am_turm. Wir freuen uns auf Dich! Komm vorbei, lerne uns kennen, stelle Fragen und diskutier mit. 💚🌻
.
.
#gruenerothenburg #gruene #rothenburgobdertauber #Politik #Stammtisch #RothenburgundUmland",IMAGE,https://scontent-fra5-2.cdninstagram.com/v/t51.29350-15/462147223_1480492682608723_5641640727418152031_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=MjyyZya5fOkQ7kNvgG-d1vu&_nc_oc=Adhh3C-Ma37yRray9P3CAtGYYvbDi5qu_8snSFe8uWYCLLlJFQWKN5E-ZHoxBuGEC5s&_nc_zt=23&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYA3tyGUYh6F16E4I_1eQ1wKiUn2qWP4PnKL844Mq8V2jQ&oe=67B7DF08,https://www.instagram.com/p/DAx_JgltfbJ/,2024-10-06T11:29:17+0000,gruene_rothenburg,34,1,
17875144479089527,"Grünes Sommerfest, Sonntag, 15.09.2024 von 15-18 Uhr in #RothenburgObDerTauber - ""Unter den Linden"" 🌻

Sei herzlich willkommen - und komm ins Gespräch mit unseren einzigartigen Gäst*innen @ekin_deligoez und @martinstuempfig bei Kaffee, Kuchen, Politik. Musik: Trinity.

#vonganzemherzenrothenburg #visitrothenburg #politik #sommerfest #gruenerothenburg #mittelfranken #franken #rothenburgobdertauber",IMAGE,https://scontent-fra3-1.cdninstagram.com/v/t51.29350-15/458494202_1295827988051741_7875270778896494748_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=UDtj5hCCmjoQ7kNvgEi6jNy&_nc_oc=AdgP-SEEBy5p3r1E50k5qdGzr9cwcEQeBFwPZcbgRxeGyEh94N2POCcOZWuE9lkeUU0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYDFysHRc6qKdIpyzcl_4HTolTjMCR2VubU6mjcmnmYwPg&oe=67B7D6EF,https://www.instagram.com/p/C_oNmhiA4Tl/,2024-09-07T19:51:47+0000,gruene_rothenburg,28,2,
18003834353554324,"Lasst uns weiterhin machen, was zählt! Wir möchten von ganzem Herzen Danke sagen! 🫶🏼 Danke an alle Wählerinnen und Wähler, die uns ihr Vertrauen geschenkt haben und Danke an alle, die sich in den letzten Wochen mit voller Energie den Wahlkampf gestürzt haben!

💚 Ihr habt gezeigt: Auch bei Gegenwind lassen wir uns nicht unterkriegen. Ein besonderes Dankeschön geht an unsere engagierten Kandidat*innen und die vielen Ehrenamtlichen, die unermüdlich im Einsatz waren. 

💚 Ihr habt alles gegeben und gezeigt, dass wir gemeinsam stark sind. Eure Leidenschaft und euer Einsatz machen Mut und zeigen, dass wir auf dem richtigen Weg sind. Gemeinsam schaffen wir das! 

#MachenWasZählt #Europawahl2024 #RechtsextremismusStoppen #Danke #grüne #Wahl2024 #Demokratie #Europawahl
Grafik: @gruene_mittelfranken",IMAGE,https://scontent-fra3-2.cdninstagram.com/v/t51.29350-15/448142288_25687296164218934_775319660904413184_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=qAqX1GOYKmIQ7kNvgHozv4V&_nc_oc=AdgBGsVfKvzI2hyxe0KV05Ni-DzS_GysC6TAHmHFULSSlvRmF2gmhs11bPCtpfaeKlQ&_nc_zt=23&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AZuGacf1mstdYpFjZXEwqUI&oh=00_AYAIPXKmbPiM3n50TBipVkB3y6rFtTrgzMpQnE1eXhwsjQ&oe=67B7D23E,https://www.instagram.com/p/C8CleHeNwqP/,2024-06-10T15:35:01+0000,gruene_rothenburg,11,0,
